customerID,age,gender,Contract,MonthlyCharges,TotalCharges,TechSupport,InternetService,tenure,PaperlessBilling,PaymentMethod,Churn
4662-EKDPQ,21,Male,Month-to-month,62.05,118.3,No,DSL,2,No,Bank transfer (automatic),Yes
9248-OJYKK,21,Male,Month-to-month,76.45,76.45,No,Fiber optic,1,Yes,Electronic check,Yes
9888-ZCUMM,29,Male,Two year,60.05,3845.45,Yes,DSL,64,Yes,Bank transfer (automatic),No
3398-FSHON,24,Female,Month-to-month,91.3,1094.5,No,Fiber optic,12,Yes,Electronic check,Yes
3319-DWOEP,22,Male,Month-to-month,95.75,573.75,No,Fiber optic,6,Yes,Electronic check,Yes
1074-WVEVG,25,Female,One year,20.35,1267,No internet service,No,59,No,Mailed check,No
9979-RGMZT,26,Female,One year,94.05,633.45,No,Fiber optic,7,Yes,Mailed check,No
6437-UDQJM,23,Female,Two year,84.1,6129.65,No,DSL,72,Yes,Credit card (automatic),No
1226-IENZN,20,Male,Month-to-month,78.75,1218.25,No,Fiber optic,16,Yes,Electronic check,No
2108-GLPQB,20,Male,Month-to-month,55.55,1405.3,No,DSL,25,No,Credit card (automatic),No
9259-PACGQ,30,Female,Month-to-month,62.65,2274.9,Yes,DSL,34,No,Electronic check,Yes
4415-IJZTP,25,Female,Month-to-month,74.5,74.5,No,Fiber optic,1,Yes,Electronic check,Yes
1465-VINDH,28,Female,Month-to-month,102.1,1068.85,No,Fiber optic,10,Yes,Credit card (automatic),Yes
5474-LAMUQ,26,Male,One year,20.1,533.9,No internet service,No,24,No,Mailed check,No
3468-DRVQJ,21,Female,One year,70.3,676.15,No,DSL,10,No,Electronic check,No
1122-YJBCS,25,Male,One year,53.65,3804.4,No,DSL,69,Yes,Credit card (automatic),No
4990-ALDGW,26,Male,Two year,20.75,1118.8,No internet service,No,57,No,Mailed check,No
4816-OKWNX,22,Male,One year,103.4,5236.4,Yes,Fiber optic,50,Yes,Bank transfer (automatic),No
3315-IKYZQ,29,Male,One year,50.8,1386.8,Yes,DSL,28,No,Mailed check,No
2810-FTLEM,20,Female,Month-to-month,50.15,762.25,No,DSL,16,Yes,Electronic check,Yes
4747-LCAQL,22,Male,Month-to-month,79,1902,Yes,DSL,25,Yes,Mailed check,No
3411-WLRSQ,22,Female,Month-to-month,74.6,239.05,No,Fiber optic,3,Yes,Bank transfer (automatic),No
0898-XCGTF,26,Male,One year,96.5,5673.7,No,Fiber optic,61,Yes,Bank transfer (automatic),No
8006-PYCSW,21,Female,Month-to-month,20.1,39.8,No internet service,No,2,No,Mailed check,No
8249-THVEC,25,Male,One year,19.4,997.75,No internet service,No,51,No,Mailed check,No
8722-PRFDV,23,Female,Two year,77.55,5574.35,No,DSL,71,No,Credit card (automatic),No
2164-SOQXL,22,Female,Month-to-month,20.05,406.05,No internet service,No,20,No,Mailed check,No
4020-KIUDI,23,Male,Month-to-month,19.85,138.85,No internet service,No,6,No,Credit card (automatic),No
5850-BDWCY,22,Female,Month-to-month,20.2,123.65,No internet service,No,6,No,Mailed check,No
2038-YSEZE,29,Female,Month-to-month,67.45,1801.1,Yes,DSL,29,No,Mailed check,No
0827-ITJPH,21,Male,Two year,18.55,689,No internet service,No,36,Yes,Credit card (automatic),No
8799-OXZMD,29,Female,Month-to-month,29.75,790.7,No,DSL,28,Yes,Mailed check,No
1925-TIBLE,25,Female,Month-to-month,86.5,582.5,No,Fiber optic,7,Yes,Electronic check,Yes
1705-GUHPV,22,Female,Two year,24.2,1618.2,No internet service,No,63,No,Mailed check,No
4779-ZGICK,25,Male,Two year,23.55,1173.35,No internet service,No,48,No,Mailed check,No
0048-PIHNL,23,Female,One year,20.45,900.9,No internet service,No,49,No,Bank transfer (automatic),No
0818-OCPZO,26,Male,Month-to-month,81.45,2122.05,No,Fiber optic,27,Yes,Electronic check,Yes
3967-KXAPS,25,Male,Two year,92.3,6719.9,Yes,DSL,72,No,Credit card (automatic),No
1447-GIQMR,27,Male,Month-to-month,69.15,69.15,No,Fiber optic,1,Yes,Electronic check,Yes
3704-IEAXF,25,Female,Two year,53.65,3784,Yes,DSL,72,No,Credit card (automatic),No
6810-VCAEX,30,Female,One year,39.65,1798.65,Yes,DSL,47,No,Credit card (automatic),No
0674-EYYZV,20,Female,Month-to-month,54.65,54.65,No,DSL,1,Yes,Electronic check,No
4480-MBMLB,23,Female,One year,104.8,3886.45,No,Fiber optic,36,Yes,Bank transfer (automatic),No
1395-OFUWC,23,Male,Month-to-month,29.3,1224.05,No,DSL,43,No,Credit card (automatic),No
0822-QGCXA,28,Female,Month-to-month,83.85,2310.2,Yes,DSL,27,No,Electronic check,No
0872-NXJYS,20,Female,Month-to-month,79.55,723.4,No,Fiber optic,9,Yes,Electronic check,Yes
2832-KJCRD,22,Female,Month-to-month,103.65,3988.5,Yes,Fiber optic,38,Yes,Electronic check,No
3588-WSTTJ,28,Female,Month-to-month,99.05,3554.6,No,Fiber optic,35,Yes,Electronic check,No
4075-WKNIU,26,Female,Two year,73.35, ,Yes,DSL,0,No,Mailed check,No
5090-EMGTC,30,Female,Two year,100.05,6034.85,Yes,Fiber optic,59,Yes,Mailed check,No
2346-CZYIL,19,Male,Two year,20.35,531.6,No internet service,No,27,No,Credit card (automatic),No
3798-EPWRR,19,Female,Month-to-month,43.95,85.1,No,DSL,2,No,Electronic check,No
6258-NGCNG,23,Male,Month-to-month,23.5,173,No internet service,No,7,No,Mailed check,No
4186-ZBUEW,21,Female,One year,70.7,2511.95,Yes,DSL,36,Yes,Mailed check,No
5274-XHAKY,23,Female,Month-to-month,94.3,3893.6,No,Fiber optic,41,Yes,Bank transfer (automatic),No
1442-BQPVU,21,Female,Month-to-month,29.15,357.15,No,DSL,13,No,Electronic check,No
3978-YNKDD,23,Male,Two year,20.85,467.5,No internet service,No,19,No,Credit card (automatic),No
4940-KHCWD,25,Female,Two year,37.7,2288.7,Yes,DSL,60,No,Bank transfer (automatic),No
9412-ARGBX,25,Female,Two year,95.5,4627.85,Yes,Fiber optic,48,Yes,Mailed check,Yes
1389-CXMLU,24,Male,Month-to-month,91.05,289.1,No,Fiber optic,3,No,Electronic check,Yes
9589-ABEPT,22,Male,Two year,92.45,6460.55,Yes,Fiber optic,69,Yes,Mailed check,No
9388-ZEYVT,24,Male,One year,44.15,1931.3,Yes,DSL,43,No,Electronic check,No
0305-SQECB,26,Female,One year,36.05,402.6,Yes,DSL,11,Yes,Mailed check,No
7605-SNLQG,20,Female,Month-to-month,50.25,2221.55,No,DSL,45,Yes,Credit card (automatic),No
4670-TABXH,19,Male,Two year,109.75,7758.9,Yes,Fiber optic,72,Yes,Credit card (automatic),No
5561-NWEVX,25,Female,Month-to-month,79.2,172.85,No,Fiber optic,2,No,Electronic check,Yes
0064-SUDOG,29,Female,Two year,20.3,224.5,No internet service,No,12,No,Bank transfer (automatic),No
8561-NMTBD,28,Female,One year,112.35,7388.45,Yes,Fiber optic,67,Yes,Credit card (automatic),No
5161-XEUVX,21,Male,Two year,94.3,3460.95,Yes,Fiber optic,37,No,Mailed check,No
8292-FRFZQ,19,Female,One year,41.15,1700.9,Yes,DSL,39,No,Bank transfer (automatic),No
8591-NXRCV,22,Female,Month-to-month,74.65,3090.65,Yes,DSL,41,Yes,Bank transfer (automatic),No
7895-VONWT,28,Female,Month-to-month,48.25,1293.8,No,DSL,25,Yes,Electronic check,No
4526-RMTLL,22,Male,Two year,76.15,645.8,Yes,DSL,8,Yes,Credit card (automatic),No
6253-GNHWH,30,Female,Two year,71.1,5224.95,Yes,DSL,71,No,Mailed check,No
4566-NECEV,28,Male,Month-to-month,96.55,500.1,No,Fiber optic,5,No,Electronic check,No
8080-POTJR,28,Female,One year,79.3,2427.1,No,DSL,30,Yes,Credit card (automatic),No
6906-MPARY,25,Male,One year,89.6,3488.15,Yes,Fiber optic,40,Yes,Credit card (automatic),No
3662-FXJFO,25,Female,Two year,20.5,1035.7,No internet service,No,54,Yes,Mailed check,No
8107-RZLNV,22,Male,Two year,106.3,7565.35,No,Fiber optic,72,Yes,Bank transfer (automatic),No
0516-OOHAR,25,Male,One year,100.35,2799,No,Fiber optic,28,No,Bank transfer (automatic),No
2027-CWDNU,25,Male,Month-to-month,85.6,1601.5,Yes,Fiber optic,18,Yes,Electronic check,No
2737-WFVYW,27,Female,Month-to-month,45.25,85.5,No,DSL,2,Yes,Electronic check,Yes
9912-OMZDS,22,Female,One year,106.15,6256.2,No,Fiber optic,59,Yes,Electronic check,No
3733-ZEECP,26,Male,Month-to-month,51.1,1232.9,Yes,DSL,22,Yes,Electronic check,No
7878-RTCZG,26,Female,Month-to-month,19.9,19.9,No internet service,No,1,No,Mailed check,No
2452-MRMZF,27,Female,Two year,25.7,1937.4,No internet service,No,72,Yes,Credit card (automatic),No
2272-QAGFO,19,Female,Month-to-month,74.3,1096.25,No,Fiber optic,14,Yes,Electronic check,Yes
7103-IPXPJ,21,Male,One year,99.4,5059.75,Yes,Fiber optic,50,No,Electronic check,No
4342-HFXWS,19,Female,One year,69.7,3023.65,Yes,DSL,48,No,Bank transfer (automatic),No
3545-CNWRG,19,Female,Month-to-month,98.35,4889.2,No,Fiber optic,49,Yes,Electronic check,No
1785-BPHTP,28,Male,Month-to-month,85.45,2289.9,No,Fiber optic,28,No,Electronic check,No
4989-LIXVT,28,Male,Month-to-month,95.9,6503.2,No,Fiber optic,68,Yes,Electronic check,No
7315-WYOAW,21,Male,Month-to-month,100.75,1313.25,Yes,Fiber optic,13,No,Electronic check,No
1173-XZPYF,21,Female,Month-to-month,89.2,990.3,No,Fiber optic,11,Yes,Electronic check,No
9850-OWRHQ,28,Female,Month-to-month,74.1,228,No,Fiber optic,3,Yes,Credit card (automatic),Yes
3768-NLUBH,21,Male,Month-to-month,100.6,5746.15,No,Fiber optic,57,No,Electronic check,Yes
8676-TRMJS,23,Male,Month-to-month,75,209.1,No,Fiber optic,3,No,Mailed check,Yes
2509-TFPJU,26,Male,Two year,25.75,1864.2,No internet service,No,72,No,Credit card (automatic),No
9530-GRMJG,20,Male,Two year,84.1,5979.7,Yes,DSL,70,Yes,Electronic check,No
6898-RBTLU,27,Female,Two year,79.3,3902.45,Yes,DSL,49,No,Bank transfer (automatic),No
5481-NTDOH,28,Female,One year,107.05,7142.5,No,Fiber optic,67,Yes,Credit card (automatic),No
2068-WWXQZ,29,Male,Two year,20.05,902,No internet service,No,46,No,Bank transfer (automatic),No
7359-SSBJK,19,Female,Two year,70.2,4481,Yes,DSL,64,Yes,Credit card (automatic),Yes
2061-VVFST,21,Female,Month-to-month,19.5,805.2,No internet service,No,37,No,Bank transfer (automatic),No
0685-MLYYM,22,Female,Month-to-month,70.75,154.85,No,Fiber optic,2,No,Electronic check,Yes
0749-IRGQE,21,Female,Month-to-month,45.3,528.45,No,DSL,13,No,Electronic check,No
2380-DAMQP,24,Female,Two year,115.15,8349.7,Yes,Fiber optic,72,No,Electronic check,No
2256-YLYLP,30,Male,Two year,72.95,4953.25,Yes,DSL,68,Yes,Bank transfer (automatic),No
1272-ILHFG,20,Male,One year,19.65,332.65,No internet service,No,15,No,Mailed check,No
0164-XAIRP,25,Female,Two year,19.55,470.2,No internet service,No,24,Yes,Bank transfer (automatic),No
5666-CYCYZ,19,Female,Month-to-month,89.55,2259.35,Yes,Fiber optic,24,Yes,Electronic check,No
4011-ARPHK,29,Male,Month-to-month,50.35,1411.35,No,DSL,27,No,Mailed check,No
8182-PNAGI,26,Male,Month-to-month,50.25,593.75,Yes,DSL,12,No,Bank transfer (automatic),Yes
6365-HITVU,25,Female,Two year,87.25,6328.7,Yes,DSL,71,No,Credit card (automatic),No
7558-IMLMT,25,Male,Two year,20.8,1411.9,No internet service,No,67,Yes,Mailed check,No
9488-FYQAU,27,Female,Two year,109.25,6841.4,Yes,Fiber optic,63,Yes,Bank transfer (automatic),No
3590-TCXTB,25,Male,Month-to-month,20.35,20.35,No internet service,No,1,No,Mailed check,No
6994-KERXL,25,Male,Month-to-month,55.9,238.5,No,DSL,4,Yes,Electronic check,No
7957-RYHQD,29,Female,Month-to-month,79.2,3233.85,No,Fiber optic,40,Yes,Credit card (automatic),Yes
2180-DXNEG,21,Female,Month-to-month,96,1062.1,No,Fiber optic,12,Yes,Electronic check,Yes
1960-UOTYM,19,Male,Two year,79.2,4016.3,No,DSL,52,No,Electronic check,No
2740-JFBOK,24,Male,Month-to-month,24,226.55,No internet service,No,10,Yes,Electronic check,No
6500-JVEGC,27,Male,One year,101.35,7110.75,No,Fiber optic,68,No,Bank transfer (automatic),No
5515-AKOAJ,24,Female,Month-to-month,100.1,5440.9,Yes,Fiber optic,54,Yes,Electronic check,Yes
8976-OQHGT,25,Female,Month-to-month,56.5,235.1,Yes,DSL,4,No,Mailed check,Yes
5245-VDBUR,28,Female,One year,35.45,1958.95,No,DSL,52,No,Mailed check,No
6230-BSUXY,20,Female,Month-to-month,85,85,No,Fiber optic,1,Yes,Electronic check,Yes
8469-SNFFH,20,Male,One year,79.4,5528.9,Yes,DSL,70,No,Bank transfer (automatic),No
2144-ESWKO,19,Male,One year,35.2,1463.7,No,DSL,43,Yes,Credit card (automatic),No
1241-FPMOF,30,Male,Two year,19.65,1025.05,No internet service,No,52,No,Mailed check,No
9928-BZVLZ,30,Female,Two year,49.85,552.1,Yes,DSL,12,No,Mailed check,No
4114-QMKVN,21,Female,One year,68.75,3815.4,No,DSL,56,No,Bank transfer (automatic),No
2775-SEFEE,25,Male,Two year,61.9, ,Yes,DSL,0,Yes,Bank transfer (automatic),No
9003-CPATH,24,Male,Month-to-month,79.9,3313.4,No,Fiber optic,42,No,Electronic check,No
1754-GKYPY,21,Male,Month-to-month,89.75,1938.9,No,Fiber optic,22,Yes,Bank transfer (automatic),No
5294-CDGWY,24,Male,One year,59.3,3014.65,No,DSL,51,No,Electronic check,Yes
7956-XQWGU,30,Male,Month-to-month,19.4,460.25,No internet service,No,27,Yes,Credit card (automatic),No
1591-MQJTP,22,Male,One year,93.65,4839.15,No,Fiber optic,51,Yes,Bank transfer (automatic),No
5295-PCJOO,25,Male,Month-to-month,49.4,184.4,No,DSL,4,Yes,Electronic check,Yes
2369-FEVNO,21,Male,Month-to-month,19.9,19.9,No internet service,No,1,Yes,Mailed check,No
9863-JZAIC,21,Male,Month-to-month,55,2010.55,No,DSL,35,No,Mailed check,Yes
7471-MQPOS,20,Male,One year,72.9,5139.65,Yes,DSL,71,Yes,Bank transfer (automatic),No
7660-HDPJV,23,Female,Month-to-month,69.2,69.2,No,Fiber optic,1,Yes,Electronic check,Yes
5115-SQAAU,27,Female,Two year,25.6,1673.4,No internet service,No,69,Yes,Bank transfer (automatic),No
9845-QOMAD,28,Male,One year,19.75,309.35,No internet service,No,14,No,Mailed check,No
7672-VFMXZ,28,Male,Month-to-month,55.7,3171.6,Yes,DSL,57,No,Electronic check,No
9739-JLPQJ,19,Female,Two year,117.5,8670.1,Yes,Fiber optic,72,No,Credit card (automatic),No
9916-AYHTC,25,Male,Two year,19.85,916,No internet service,No,48,No,Credit card (automatic),No
3855-ONCAR,22,Female,Month-to-month,78.9,299.75,No,Fiber optic,4,Yes,Mailed check,No
1488-SYSFC,22,Male,Month-to-month,20.65,702.05,No internet service,No,31,Yes,Electronic check,No
7931-PXHFC,27,Male,One year,62.3,2354.8,Yes,DSL,38,Yes,Mailed check,Yes
3990-QYKBE,25,Male,Month-to-month,92.5,3473.4,No,Fiber optic,37,Yes,Electronic check,Yes
0970-QXPXW,26,Female,Month-to-month,19.65,19.65,No internet service,No,1,No,Mailed check,No
3259-KNMRR,25,Male,Two year,79.75,4438.2,No,DSL,57,Yes,Bank transfer (automatic),No
6120-RJKLU,22,Female,Two year,79.95,4819.75,Yes,DSL,62,Yes,Credit card (automatic),No
9572-WUKSB,24,Male,Month-to-month,29.9,92.25,Yes,DSL,3,Yes,Electronic check,No
5893-KCLGT,26,Female,Two year,19.75,1567,No internet service,No,72,Yes,Mailed check,No
0076-LVEPS,22,Male,Month-to-month,45,1242.45,Yes,DSL,29,Yes,Mailed check,No
3640-JQGJG,25,Male,Month-to-month,44.8,559.2,No,DSL,13,No,Bank transfer (automatic),No
4919-MOAVT,27,Male,Month-to-month,69.65,220.1,No,Fiber optic,3,No,Electronic check,Yes
1596-OQSPS,24,Female,Month-to-month,51.1,531.15,No,DSL,11,No,Electronic check,No
9867-XOBQA,29,Female,Two year,53.15,1183.2,Yes,DSL,21,No,Mailed check,No
9546-KDTRB,24,Female,Month-to-month,24.7,465.85,No internet service,No,19,No,Bank transfer (automatic),No
3090-HAWSU,26,Male,Two year,111.6,6876.05,Yes,Fiber optic,61,Yes,Credit card (automatic),Yes
9820-RMCQV,24,Female,Month-to-month,48.55,501,No,DSL,11,No,Credit card (automatic),Yes
3174-RKMOW,22,Male,Month-to-month,109.95,3782.4,Yes,Fiber optic,35,Yes,Electronic check,No
1760-CAZHT,26,Male,Month-to-month,20.8,460.2,No internet service,No,25,No,Mailed check,No
7839-QRKXN,26,Female,Month-to-month,20.2,20.2,No internet service,No,1,Yes,Mailed check,Yes
8441-SHIPE,20,Female,Two year,25.6,1790.35,No internet service,No,67,Yes,Bank transfer (automatic),No
5204-QZXPU,24,Male,Month-to-month,39.65,733.35,No,DSL,19,Yes,Electronic check,Yes
4597-ELFTS,22,Male,One year,24.9,1334,No internet service,No,56,No,Electronic check,Yes
1320-GVNHT,19,Male,Two year,108.4,7767.25,No,Fiber optic,72,Yes,Credit card (automatic),No
1047-RNXZV,20,Male,Two year,19.55,876.15,No internet service,No,43,No,Mailed check,No
3541-ZNUHK,23,Female,Month-to-month,85.1,4600.95,No,Fiber optic,55,Yes,Electronic check,No
8450-JOVAH,22,Male,Month-to-month,56.7,113.55,No,DSL,2,No,Mailed check,Yes
8725-JEDFD,27,Male,Month-to-month,69.05,1793.25,No,Fiber optic,27,Yes,Mailed check,No
7562-UXTPG,25,Female,Month-to-month,70.15,886.7,No,Fiber optic,13,Yes,Mailed check,No
8071-SBTRN,20,Female,Two year,111.15,7737.55,No,Fiber optic,70,Yes,Mailed check,No
1113-IUJYX,19,Female,One year,105.95,1348.9,Yes,Fiber optic,14,No,Mailed check,Yes
6668-CNMFP,25,Female,One year,89.35,1686.85,Yes,Fiber optic,19,Yes,Bank transfer (automatic),No
5626-MGTUK,29,Female,Month-to-month,89.1,1879.25,No,Fiber optic,20,Yes,Bank transfer (automatic),No
5681-LLOEI,28,Male,One year,91.25,4013.8,Yes,Fiber optic,43,Yes,Credit card (automatic),No
8212-DJRCH,29,Male,Month-to-month,90.35,434.5,No,Fiber optic,5,Yes,Mailed check,No
4323-OHFOW,30,Female,One year,105.55,7195.35,Yes,Fiber optic,70,Yes,Bank transfer (automatic),No
4933-BSAIP,24,Female,Two year,19.1,780.1,No internet service,No,40,No,Mailed check,No
2030-BTZRO,19,Male,Two year,20.4,107.6,No internet service,No,6,Yes,Credit card (automatic),No
1116-DXXDF,28,Male,Two year,100.45,3801.7,No,Fiber optic,39,Yes,Electronic check,No
9274-CNFMO,22,Male,Month-to-month,74.95,308.7,No,Fiber optic,4,No,Electronic check,Yes
7758-XKCBS,25,Male,Month-to-month,29.7,438.25,Yes,DSL,15,Yes,Electronic check,Yes
8992-JQYUN,22,Male,Month-to-month,50.35,50.35,No,DSL,1,Yes,Electronic check,Yes
6563-VNPMN,26,Female,Month-to-month,85.7,3778.1,Yes,Fiber optic,45,Yes,Bank transfer (automatic),No
0617-AQNWT,24,Female,Two year,47.85,3147.5,Yes,DSL,64,No,Electronic check,Yes
2267-WTPYD,27,Female,Month-to-month,94,5438.95,No,Fiber optic,57,No,Credit card (automatic),No
0270-THENM,21,Male,Two year,69.85,5102.35,Yes,DSL,72,No,Bank transfer (automatic),No
2446-PLQVO,26,Male,Month-to-month,70.3,70.3,No,Fiber optic,1,Yes,Electronic check,Yes
4707-MAXGU,20,Male,Two year,25.85,1872.2,No internet service,No,72,No,Credit card (automatic),No
2710-WYVXG,20,Female,Two year,71.1,213.35,Yes,DSL,3,No,Mailed check,No
3005-NFMTA,26,Male,Month-to-month,98.8,5617.75,No,Fiber optic,55,Yes,Electronic check,Yes
6300-BWMJX,27,Female,Month-to-month,93.35,5386.5,Yes,Fiber optic,59,No,Electronic check,No
8784-CGILN,26,Female,Month-to-month,99.85,1776.95,Yes,Fiber optic,18,Yes,Bank transfer (automatic),Yes
5389-FFVKB,27,Male,Month-to-month,80.3,2483.05,No,Fiber optic,32,Yes,Credit card (automatic),Yes
7009-LGECI,30,Female,Month-to-month,50.55,235.65,No,DSL,4,Yes,Bank transfer (automatic),No
8444-WRIDW,30,Female,Month-to-month,80.45,5224.35,No,Fiber optic,66,Yes,Credit card (automatic),Yes
5022-KVDQT,28,Male,Month-to-month,81.3,2272.8,No,Fiber optic,27,Yes,Electronic check,No
7976-CICYS,28,Male,Month-to-month,20.7,83.75,No internet service,No,4,Yes,Credit card (automatic),No
1036-GUDCL,23,Male,Month-to-month,79.05,4663.4,Yes,DSL,60,Yes,Credit card (automatic),No
2005-DWQZJ,21,Female,Two year,19.05,201.7,No internet service,No,8,No,Mailed check,No
8148-WOCMK,22,Male,Two year,19.6,125,No internet service,No,8,No,Credit card (automatic),No
7815-PDTHL,29,Male,Two year,20.2,684.4,No internet service,No,35,Yes,Mailed check,No
9451-LPGOO,28,Male,Month-to-month,86.8,620.35,No,Fiber optic,7,Yes,Electronic check,Yes
9173-IVZVP,28,Female,Two year,20.9,1146.05,No internet service,No,53,No,Mailed check,No
9129-UXERG,29,Female,Month-to-month,103.6,1806.35,Yes,Fiber optic,18,Yes,Credit card (automatic),No
3635-JBPSG,22,Female,Two year,38.8,603,No,DSL,15,Yes,Mailed check,No
7964-ZRKKG,29,Male,One year,88.4,5798.3,No,Fiber optic,67,Yes,Bank transfer (automatic),No
5868-YWPDW,24,Male,Month-to-month,84.2,519.15,No,Fiber optic,6,Yes,Electronic check,Yes
6229-LSCKB,19,Male,Month-to-month,79.7,497.6,No,Fiber optic,6,Yes,Electronic check,No
2025-JKFWI,19,Male,Month-to-month,99,1301.7,Yes,Fiber optic,13,Yes,Mailed check,Yes
4078-SAYYN,23,Female,Month-to-month,100.75,1129.75,No,Fiber optic,11,Yes,Electronic check,Yes
1724-IQWNM,20,Male,Month-to-month,19.3,19.3,No internet service,No,1,Yes,Mailed check,No
8217-QYOHV,19,Male,Month-to-month,55.75,266.95,Yes,DSL,5,Yes,Mailed check,No
5546-QUERU,25,Male,One year,19.95,257,No internet service,No,13,Yes,Mailed check,No
9940-HPQPG,29,Female,Month-to-month,91.75,865.8,No,Fiber optic,9,No,Bank transfer (automatic),Yes
6897-UUBNU,19,Male,Month-to-month,89.65,2623.65,Yes,Fiber optic,29,No,Mailed check,No
6127-IYJOZ,26,Male,Month-to-month,45.85,45.85,No,DSL,1,Yes,Mailed check,No
6618-RYATB,26,Female,Month-to-month,79.55,79.55,No,Fiber optic,1,Yes,Mailed check,Yes
8930-XOTDP,27,Female,Month-to-month,55.95,1082.8,No,DSL,18,No,Mailed check,No
5916-QEWPT,24,Female,Month-to-month,69,147.8,No,DSL,2,No,Credit card (automatic),No
5060-TQUQN,29,Male,Month-to-month,83.55,2570.2,Yes,Fiber optic,30,Yes,Bank transfer (automatic),No
0531-XBKMM,23,Male,Two year,65.7,4378.9,Yes,DSL,66,No,Bank transfer (automatic),No
8465-SBRXP,27,Male,Two year,94.9,3616.25,Yes,Fiber optic,38,Yes,Bank transfer (automatic),No
2408-PSJVE,22,Male,Month-to-month,61.9,2924.05,Yes,DSL,44,Yes,Mailed check,No
9079-YEXQJ,24,Female,Month-to-month,111.1,6014.85,Yes,Fiber optic,54,No,Electronic check,Yes
9700-ZCLOT,23,Male,Month-to-month,20,32.7,No internet service,No,2,No,Mailed check,No
8738-JOKAR,27,Female,One year,67.7,2882.25,Yes,DSL,42,Yes,Mailed check,No
4534-WGCIR,24,Female,Two year,25.15,1509.9,No internet service,No,58,No,Credit card (automatic),No
1930-WNXSB,24,Male,Month-to-month,92.85,5305.05,No,Fiber optic,58,Yes,Electronic check,No
2685-SREOM,19,Female,Month-to-month,89.1,2368.4,No,Fiber optic,25,Yes,Electronic check,Yes
3508-CFVZL,26,Female,Two year,111.3,7985.9,Yes,Fiber optic,71,No,Mailed check,No
0402-CQAJN,19,Female,Month-to-month,101.9,3545.35,No,Fiber optic,37,Yes,Bank transfer (automatic),Yes
6692-UDPJC,20,Female,Month-to-month,91.65,1301,Yes,Fiber optic,14,Yes,Electronic check,Yes
1273-MTETI,24,Female,Month-to-month,88.85,372.45,No,Fiber optic,4,Yes,Electronic check,Yes
0657-DOGUM,19,Female,One year,60.6,2985.25,Yes,DSL,48,Yes,Bank transfer (automatic),No
5480-HPRRX,26,Female,Month-to-month,25.3,77.75,No,DSL,3,No,Electronic check,Yes
8792-AOROI,30,Female,Two year,65.5,564.35,Yes,DSL,8,No,Mailed check,No
